path,class,detected,score,box,action
data/labeled/embedder/2.92mm-F/photo_2026-05-16_CAP_C7F6A2F5-C605-4FAE-9FF8-E9D83AF0E8CE.jpg,2.92mm-F,yes,0.959,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-F/photo_2026-05-16_CAP_CCECD6AE-ACEF-41B4-80DA-19CB212BFC4F.jpg,2.92mm-F,yes,0.770,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-F/photo_2026-05-16_CAP_E7761DC8-984C-494A-BA03-8744A5CDBA9C.jpg,2.92mm-F,yes,0.671,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-F/photo_2026-05-16_CAP_F6EAEDA7-3287-4D3F-938D-67E5AC674D45.jpg,2.92mm-F,yes,0.866,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP1012271845403809870.jpg,2.92mm-M,yes,0.896,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP137531694546952239.jpg,2.92mm-M,yes,0.879,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP1491022937925334515.jpg,2.92mm-M,yes,0.759,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP2634521900042312914.jpg,2.92mm-M,yes,0.751,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP3336572492423818166.jpg,2.92mm-M,yes,0.787,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP3512737024401343400.jpg,2.92mm-M,yes,0.924,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP3550388897292385552.jpg,2.92mm-M,yes,0.942,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP3835552775458173809.jpg,2.92mm-M,yes,0.616,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP4551799388544801782.jpg,2.92mm-M,yes,0.844,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP4882314665584098511.jpg,2.92mm-M,yes,0.800,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP6192279117415259268.jpg,2.92mm-M,yes,0.904,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP6896709609611916828.jpg,2.92mm-M,yes,0.715,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP8360589554715402832.jpg,2.92mm-M,yes,0.859,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP8573606377361297093.jpg,2.92mm-M,yes,0.873,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP8633693044220699887.jpg,2.92mm-M,yes,0.713,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-14_CAP9002764533030680878.jpg,2.92mm-M,yes,0.904,0|0|2923|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP1134921001851255335.jpg,2.92mm-M,yes,0.552,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP2361630269514643299.jpg,2.92mm-M,yes,0.855,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP2362923363874386161.jpg,2.92mm-M,yes,0.560,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP2724782170895088054.jpg,2.92mm-M,yes,0.969,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP2760783478324025974.jpg,2.92mm-M,yes,0.915,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP2966526402722199806.jpg,2.92mm-M,yes,0.743,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP3458406427964952682.jpg,2.92mm-M,yes,0.597,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP4330199792763388253.jpg,2.92mm-M,yes,0.958,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP4773221363026954451.jpg,2.92mm-M,yes,0.839,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP5411617989786198776.jpg,2.92mm-M,yes,0.934,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP6351347038445163139.jpg,2.92mm-M,yes,0.897,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP6375201181971549962.jpg,2.92mm-M,yes,0.976,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP6528654523242624546.jpg,2.92mm-M,yes,0.824,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP6805844259225010132.jpg,2.92mm-M,yes,0.981,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP7257904131130845235.jpg,2.92mm-M,yes,0.926,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP7283433389646307883.jpg,2.92mm-M,yes,0.953,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP8186218614229803272.jpg,2.92mm-M,yes,0.977,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP830661290905308461.jpg,2.92mm-M,yes,0.589,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP8392389797395353631.jpg,2.92mm-M,yes,0.782,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP9136916744134507402.jpg,2.92mm-M,yes,0.981,0|0|3060|4080,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_0298F434-66DE-4CFB-ADF6-3F7F43FED22F.jpg,2.92mm-M,yes,0.914,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_0FE27F06-B018-48EA-8FA6-8435AD959D3E.jpg,2.92mm-M,yes,0.593,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_4B0F10EA-8004-463B-89D6-435FD5C755A3.jpg,2.92mm-M,yes,0.957,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_6894AA9C-D224-4518-930B-CB1904346163.jpg,2.92mm-M,yes,0.849,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_75252F1A-305B-437A-A61D-1F6A7B3CECF9.jpg,2.92mm-M,yes,0.501,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_8A9792D9-DEFB-4179-9A79-1FB0AD83D603.jpg,2.92mm-M,yes,0.755,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_8E613DCC-E23B-41E8-9B09-349BD1153EC3.jpg,2.92mm-M,yes,0.691,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_92CBD7B5-05B4-4FA5-8FB0-043CDA76C75D.jpg,2.92mm-M,yes,0.854,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_9E1A8D04-11ED-42BD-94B3-6D48FD015CE1.jpg,2.92mm-M,yes,0.918,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_A9AEA8D4-655F-4321-BA76-D4706B32E7FE.jpg,2.92mm-M,yes,0.983,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_AE7C5AEF-2129-4813-B71B-5755FD8C2F15.jpg,2.92mm-M,yes,0.465,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_AFB29643-A2CD-4577-8AAC-ADEA1F6BA18E.jpg,2.92mm-M,yes,0.981,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_BBB9A517-B97D-4183-9C9C-BFA112EFB028.jpg,2.92mm-M,yes,0.671,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_C4973585-6DEB-4BA7-8360-4A4DA23FD330.jpg,2.92mm-M,yes,0.971,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_D3D1DF7C-DF07-4BAB-8394-D7E7C8461249.jpg,2.92mm-M,yes,0.651,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_E312AC57-D47E-46EB-A718-A8AA11FE60E2.jpg,2.92mm-M,yes,0.912,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_EE0F4935-E831-4240-991B-9B4E69D70D34.jpg,2.92mm-M,yes,0.845,0|0|3024|4032,cropped
data/labeled/embedder/2.92mm-M/photo_2026-05-16_CAP_EEA3A9F8-A411-492B-8F00-5FEA8EC08C9F.jpg,2.92mm-M,yes,0.968,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP136418791202096095.jpg,3.5mm-F,yes,0.932,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP1461386967731796834.jpg,3.5mm-F,yes,0.926,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP1517736142528281112.jpg,3.5mm-F,yes,0.961,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP1618212934434481577.jpg,3.5mm-F,yes,0.966,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP182775852664135121.jpg,3.5mm-F,yes,0.965,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP2226515965382696327.jpg,3.5mm-F,yes,0.928,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP2530608598010823374.jpg,3.5mm-F,yes,0.858,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP2615046989960741715.jpg,3.5mm-F,yes,0.926,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP2875500466831430244.jpg,3.5mm-F,yes,0.679,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP3315796236413107994.jpg,3.5mm-F,yes,0.508,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP3375973079520855549.jpg,3.5mm-F,yes,0.576,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP3739599635208953990.jpg,3.5mm-F,yes,0.943,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP3865202658666041014.jpg,3.5mm-F,yes,0.901,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP4090754448989332463.jpg,3.5mm-F,yes,0.826,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP4283801486103511431.jpg,3.5mm-F,yes,0.506,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP442325099174972139.jpg,3.5mm-F,yes,0.529,0|0|3060|1033,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP4969094599691687950.jpg,3.5mm-F,yes,0.520,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP6559612654936531106.jpg,3.5mm-F,yes,0.875,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP6734073003724987534.jpg,3.5mm-F,yes,0.647,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP6737330972085989310.jpg,3.5mm-F,yes,0.964,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP7001902293279385909.jpg,3.5mm-F,yes,0.507,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP7758468245523889264.jpg,3.5mm-F,yes,0.940,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP7918465240031397859.jpg,3.5mm-F,yes,0.959,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP799967085739245494.jpg,3.5mm-F,yes,0.522,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP8576506430876255437.jpg,3.5mm-F,yes,0.634,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP8628923906368597284.jpg,3.5mm-F,yes,0.812,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP8685425358748604863.jpg,3.5mm-F,yes,0.722,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-14_CAP8827658009571217522.jpg,3.5mm-F,yes,0.857,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP1373581749222270164.jpg,3.5mm-F,yes,0.967,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP2361874725669290825.jpg,3.5mm-F,yes,0.670,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP2374910054885207537.jpg,3.5mm-F,yes,0.802,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP299174647747627417.jpg,3.5mm-F,yes,0.981,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP3798775449515008843.jpg,3.5mm-F,yes,0.608,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP4297865626272026355.jpg,3.5mm-F,yes,0.934,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP4735386928979377938.jpg,3.5mm-F,yes,0.978,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP5783319733661768631.jpg,3.5mm-F,yes,0.541,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP6356019452319379153.jpg,3.5mm-F,yes,0.906,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP6856559157459416680.jpg,3.5mm-F,yes,0.967,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP7952490356672699667.jpg,3.5mm-F,yes,0.612,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP8103620058466515061.jpg,3.5mm-F,yes,0.968,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP8427326290854403206.jpg,3.5mm-F,yes,0.664,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP8440929980123110585.jpg,3.5mm-F,yes,0.970,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP8732943081352315745.jpg,3.5mm-F,yes,0.650,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP923313769007954505.jpg,3.5mm-F,yes,0.843,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP987316055853197787.jpg,3.5mm-F,yes,0.940,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_02B5E74D-34E3-462E-B002-508C0173DF0E.jpg,3.5mm-F,yes,0.912,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_11740BF1-F208-4DFB-91EE-30B0C17992D3.jpg,3.5mm-F,yes,0.775,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_268CA031-ACC2-45B6-B9AB-74178488501C.jpg,3.5mm-F,yes,0.926,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_368574A0-E997-4369-B065-A70FE6AC5003.jpg,3.5mm-F,yes,0.413,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_392FCFE7-FED3-46B3-8C47-B864D33E17D2.jpg,3.5mm-F,yes,0.940,0|1472|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_3BE6E6A8-EA26-4DBE-ABEE-5D431CE059C1.jpg,3.5mm-F,yes,0.893,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_464147C1-8E79-4A44-9891-7F4CE0D4E61D.jpg,3.5mm-F,yes,0.944,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_5AB535A1-F352-4C47-89F1-99648246F70E.jpg,3.5mm-F,yes,0.631,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_90F19D81-57DF-4C6B-9057-002714D27FBE.jpg,3.5mm-F,yes,0.936,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_B16C8A53-B55A-4CB2-A3EF-2E8A2E9A9683.jpg,3.5mm-F,yes,0.945,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_B194E6C1-8448-4637-8234-0AFFAC79EDC0.jpg,3.5mm-F,yes,0.942,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_B49D760D-5068-499E-92EC-92C0BDA80120.jpg,3.5mm-F,yes,0.792,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_CE26388C-D84F-4A54-BC56-717217BF6724.jpg,3.5mm-F,yes,0.694,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_D969439E-87C6-486A-AAF0-4130DC93324D.jpg,3.5mm-F,yes,0.945,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_EF6D26D9-4132-4F3F-B72B-C08B26DA3C7B.jpg,3.5mm-F,yes,0.961,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_EFF10B70-23AD-4A97-BAA6-09D0190E698B.jpg,3.5mm-F,yes,0.575,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-F/photo_2026-05-16_CAP_FDFF8606-F22E-43EB-A696-7115817D7384.jpg,3.5mm-F,yes,0.733,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP1190783277748257243.jpg,3.5mm-M,yes,0.855,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP1885640749857653133.jpg,3.5mm-M,yes,0.643,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP213320818992345938.jpg,3.5mm-M,yes,0.753,0|0|3060|3059,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP2184356767295281612.jpg,3.5mm-M,yes,0.882,0|1007|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP2237996244101031447.jpg,3.5mm-M,yes,0.837,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP2243485209441357328.jpg,3.5mm-M,yes,0.762,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP2264915218674745568.jpg,3.5mm-M,yes,0.760,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP2312366481464398344.jpg,3.5mm-M,yes,0.537,0|461|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP2661468009402481692.jpg,3.5mm-M,yes,0.829,0|1161|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP27826864032527376.jpg,3.5mm-M,yes,0.504,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP2996611928066061120.jpg,3.5mm-M,yes,0.838,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP3286668622864407836.jpg,3.5mm-M,yes,0.876,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP3576947120243426851.jpg,3.5mm-M,yes,0.808,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP3648089231459394579.jpg,3.5mm-M,yes,0.908,0|1096|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP3738391791063603811.jpg,3.5mm-M,yes,0.608,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP3845648628201708060.jpg,3.5mm-M,yes,0.524,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP3913752267529987356.jpg,3.5mm-M,yes,0.923,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP4151927379790249824.jpg,3.5mm-M,yes,0.677,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP4354822176530576898.jpg,3.5mm-M,yes,0.563,0|1026|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP4404609973747038224.jpg,3.5mm-M,yes,0.852,0|1009|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP4759159798460662260.jpg,3.5mm-M,yes,0.779,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP478844144360109044.jpg,3.5mm-M,yes,0.891,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP5060897246461123225.jpg,3.5mm-M,yes,0.507,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP5556477317874550957.jpg,3.5mm-M,yes,0.800,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP676581275870359529.jpg,3.5mm-M,yes,0.413,0|0|78|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP8180352039360982750.jpg,3.5mm-M,yes,0.477,0|925|3060|4016,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP8272674442470856354.jpg,3.5mm-M,yes,0.773,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP8541318966038637891.jpg,3.5mm-M,yes,0.627,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-14_CAP8892184844580637699.jpg,3.5mm-M,yes,0.579,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP122454663552687147.jpg,3.5mm-M,yes,0.605,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP1405932674115855324.jpg,3.5mm-M,yes,0.930,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP149855576576893332.jpg,3.5mm-M,yes,0.943,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP1561439559452146255.jpg,3.5mm-M,yes,0.904,0|215|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP1828508757972764086.jpg,3.5mm-M,yes,0.981,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP3330014140174746631.jpg,3.5mm-M,yes,0.674,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP3395223142869991825.jpg,3.5mm-M,yes,0.957,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP380761283814793438.jpg,3.5mm-M,yes,0.952,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP4242282227679567096.jpg,3.5mm-M,yes,0.861,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP5146304547788325169.jpg,3.5mm-M,yes,0.712,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP5554913714779072727.jpg,3.5mm-M,yes,0.982,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP5666480941881423306.jpg,3.5mm-M,yes,0.981,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP5699832040577459190.jpg,3.5mm-M,yes,0.900,0|258|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP600703518420010418.jpg,3.5mm-M,yes,0.762,0|0|3060|3975,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP6009971564187745618.jpg,3.5mm-M,yes,0.977,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP6160687709737039469.jpg,3.5mm-M,yes,0.979,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP6207472294187747325.jpg,3.5mm-M,yes,0.485,0|0|3060|3964,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP67462116856055940.jpg,3.5mm-M,yes,0.979,0|0|3060|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP8801964986549171037.jpg,3.5mm-M,yes,0.922,0|0|2470|4080,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_00339260-948C-4B76-8F69-A194E503DA4C.jpg,3.5mm-M,yes,0.977,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_119C39F5-B8D3-4F58-B498-5AAB17423B2A.jpg,3.5mm-M,yes,0.429,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_209C9FDD-DA9A-4A06-901D-30A31197451F.jpg,3.5mm-M,yes,0.759,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_3827B32E-2628-4A6B-BA11-72BD056E3C76.jpg,3.5mm-M,yes,0.825,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_3E747927-6FA1-40ED-8894-2F0C853BD621.jpg,3.5mm-M,yes,0.751,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_3FDC2126-C862-497F-BF3E-92E0EDD21653.jpg,3.5mm-M,yes,0.967,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_49023E01-16E6-43C6-8E49-3D2111398B3A.jpg,3.5mm-M,yes,0.544,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_5036BD12-4E11-4BF6-B275-D5B8C83B8805.jpg,3.5mm-M,yes,0.920,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_53DD7715-25F3-4AFB-BF93-DB9505A5D728.jpg,3.5mm-M,yes,0.654,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_6190C441-9D7E-488C-9544-5B216362FD01.jpg,3.5mm-M,yes,0.976,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_68BFE1BD-2BEB-492D-ADD6-C7ADE8BD1EF7.jpg,3.5mm-M,yes,0.584,0|0|3024|4032,cropped
